fec_vta,suc_vta,or_vta,stat_vta,cve_esp,clas_car,stat_reg,cve_gra,cve_serv,tip_com,par_dat,emi_stat,cor_sc,per_int,ser_id,zon_vta,vta_id,bol_vta,fi_vta,var_ord,fec_ord,cve_ord_dte,cve_vta_ord,imp_ant,diniper,digitover,gcioid,fec_arb
2024-10-14,6943,17300356923,1,2014978,V,0,0,0,10,2014978,0,0,78,0,0,184,3,0,20670.00,1901-01-01 00:00:00,999999    ,0,265.00,2024-10-21 18:29:00,1,1,2024-11-21 03:16:03.455857000
2024-10-26,7298,7274437278,1,100624,V,1,0,0,11,844234,0,0,0,0,48,291,3,-3,0.00,1901-01-01 00:00:00,00889108  ,4032,220.00,2024-11-03 00:00:00,8,1,2024-11-21 03:16:03.455857000
2024-10-11,7061,6889827041,1,101938,V,1,0,0,11,870883,0,5,5,0,35,184,3,0,0.00,1901-01-01 00:00:00,00957813  ,7797,278.00,2024-10-19 17:25:00,6,1,2024-11-21 03:16:03.455857000
2024-10-15,7057,4025057037,1,47039,V,1,0,0,10,518728,0,4,0,0,19,184,1,4,0.00,1901-01-01 00:00:00,360846    ,3909,225.00,2024-10-27 14:47:00,9,1,2024-11-21 03:16:03.455857000
2024-10-27,6998,9835606978,1,85024,V,1,0,0,11,1010022,0,2,2,0,82,184,3,0,0.00,1901-01-01 00:00:00,1097629   ,2955,189.00,2024-11-08 15:50:00,9,1,2024-11-21 03:16:03.455857000
2024-10-25,7298,7273797278,1,101201,V,1,0,0,12,844091,0,3,3,0,4,184,3,0,0.00,1901-01-01 00:00:00,00803605  ,1472,490.00,2024-11-02 19:18:00,1,9,2024-11-21 03:16:03.455857000
2024-10-26,7337,8483497317,1,105606,V,1,0,0,11,982451,0,3,3,0,21,184,3,0,0.00,1901-01-01 00:00:00,00992702  ,9510,527.00,2024-11-03 11:38:00,7,1,2024-11-21 03:16:03.455857000
2024-10-23,6833,23154426813,1,185175,V,1,0,0,10,1613051,0,3,4,0,19,184,3,-1,0.00,1901-01-01 00:00:00,1121923   ,1411,319.00,2024-11-04 19:57:00,7,1,2024-11-21 03:16:03.455857000
2024-10-26,6833,23157786813,1,1613572,V,0,0,0,11,1613572,0,0,96,0,0,184,3,0,21984.00,1901-01-01 00:00:00,999999    ,0,229.00,2024-11-04 15:32:00,8,1,2024-11-21 03:16:03.455857000
2024-10-28,7162,4729237142,1,521183,V,0,0,0,11,521183,0,0,102,0,0,184,3,0,19074.00,1901-01-01 00:00:00,999999    ,0,187.00,2024-11-09 15:49:00,7,1,2024-11-21 03:16:03.455857000
2024-10-23,7060,7925197040,1,974821,V,0,0,0,11,974821,0,0,96,0,0,184,3,0,28800.00,1901-01-01 00:00:00,999999    ,0,300.00,2024-11-04 13:09:00,5,1,2024-11-21 03:16:03.455857000
2024-10-23,7058,7610827038,1,61186,V,1,0,0,11,953223,0,3,3,0,38,184,3,0,0.00,1901-01-01 00:00:00,1105646   ,7315,357.00,2024-11-02 13:09:00,4,1,2024-11-21 03:16:03.455857000
2024-10-22,6927,14387996907,1,98919,V,1,0,0,11,974311,0,3,4,0,37,184,3,-1,0.00,1901-01-01 00:00:00,1106679   ,1917,268.00,2024-11-02 11:19:00,3,1,2024-11-21 03:16:03.455857000
2024-10-22,6998,9832436978,1,15930,V,1,0,0,11,1009518,0,4,5,0,81,184,3,-1,0.00,1901-01-01 00:00:00,65086     ,1817,206.00,2024-10-30 11:45:00,1,1,2024-11-21 03:16:03.455857000
2024-10-25,7119,2284387099,1,30451,V,1,0,0,11,321015,0,3,3,0,36,184,3,0,0.00,1901-01-01 00:00:00,00853101  ,1190,296.00,2024-11-03 12:29:00,6,1,2024-11-21 03:16:03.455857000
2024-10-27,7058,7614787038,1,953886,V,0,0,0,11,953886,0,0,0,0,0,291,3,0,27392.00,1901-01-01 00:00:00,999999    ,0,214.00,2024-11-06 17:01:00,6,1,2024-11-21 03:16:03.455857000
2024-10-27,7058,7614727038,1,112899,V,1,0,0,10,953874,0,2,4,0,37,184,3,-2,0.00,1901-01-01 00:00:00,1131667   ,6052,231.00,2024-11-09 16:31:00,1,1,2024-11-21 03:16:03.455857000
2024-10-27,6781,12290986761,1,46418,V,1,0,0,11,1030942,0,3,3,0,7,184,3,0,0.00,1901-01-01 00:00:00,1121063   ,1037,214.00,2024-11-03 19:22:00,7,1,2024-11-21 03:16:03.455857000
2024-10-20,6833,23149746813,1,185206,V,1,0,0,10,1612347,0,4,4,0,10,184,3,0,0.00,1901-01-01 00:00:00,179626    ,1326,430.00,2024-10-27 12:58:00,6,1,2024-11-21 03:16:03.455857000
2024-10-28,7353,5153077333,1,42067,V,1,0,0,11,554208,0,3,3,0,40,184,3,0,0.00,1901-01-01 00:00:00,1147895   ,2214,392.00,2024-11-06 10:06:00,8,1,2024-11-21 03:16:03.455857000
2024-10-26,7395,11958227375,1,1322503,V,0,0,0,11,1322503,0,0,72,0,0,184,3,0,18432.00,1901-01-01 00:00:00,999999    ,0,256.00,2024-11-04 14:11:00,2,1,2024-11-21 03:16:03.455857000
2024-10-26,6833,23157336813,1,185332,V,1,0,0,10,1613503,0,3,3,0,77,184,3,0,0.00,1901-01-01 00:00:00,1050667   ,835,342.00,2024-11-02 12:37:00,7,1,2024-11-21 03:16:03.455857000
2024-10-26,7058,7613347038,1,953644,V,0,0,0,11,953644,0,0,154,0,0,184,3,0,45892.00,1901-01-01 00:00:00,999999    ,0,298.00,2024-11-03 13:43:00,2,1,2024-11-21 03:16:03.455857000
2024-10-27,7304,500277284,1,73295,V,1,0,0,10,73295,0,3,3,0,49,184,3,0,0.00,1901-01-01 00:00:00,00928210  ,5511,187.00,2024-11-03 15:49:00,9,1,2024-11-21 03:16:03.455857000
2024-10-25,7122,7284567102,1,69652,V,1,0,0,11,749048,0,3,3,0,8,184,3,0,0.00,1901-01-01 00:00:00,1029765   ,529,156.00,2024-11-01 18:29:00,5,1,2024-11-21 03:16:03.455857000
2024-10-28,7324,6322997304,1,31568,V,1,0,0,11,405751,0,3,2,0,15,184,3,1,0.00,1901-01-01 00:00:00,00871800  ,3976,237.00,2024-11-05 10:41:00,2,1,2024-11-21 03:16:03.455857000
2024-10-27,7175,2530197155,1,277521,V,0,0,0,11,277521,0,0,154,0,0,184,3,0,48972.00,1901-01-01 00:00:00,999999    ,0,318.00,2024-11-08 12:42:00,6,1,2024-11-21 03:16:03.455857000
2024-10-19,7382,8205637362,1,79046,V,1,0,0,11,891551,0,3,4,0,37,184,3,-1,0.00,1901-01-01 00:00:00,46812     ,4977,220.00,2024-10-31 19:20:00,1,1,2024-11-21 03:16:03.455857000
2024-10-25,7408,10767617388,1,154666,V,1,0,0,11,1287441,0,3,3,0,44,184,3,0,0.00,1901-01-01 00:00:00,365183    ,5983,188.00,2024-11-02 20:09:00,1,1,2024-11-21 03:16:03.455857000
2024-10-27,7081,3666677061,1,421748,V,0,0,0,11,421748,0,0,154,0,0,184,3,0,24178.00,1901-01-01 00:00:00,999999    ,0,157.00,2024-11-03 14:27:00,8,1,2024-11-21 03:16:03.455857000
2024-10-26,7058,7613577038,1,101248,V,1,0,0,11,953687,0,0,2,0,52,291,3,0,0.00,1901-01-01 00:00:00,1125690   ,7331,251.00,2024-11-08 00:00:00,4,1,2024-11-21 03:16:03.455857000
2024-10-27,7058,7614937038,1,953918,V,0,0,0,11,953918,0,0,154,0,0,184,3,0,28644.00,1901-01-01 00:00:00,999999    ,0,186.00,2024-11-07 18:42:00,1,1,2024-11-21 03:16:03.455857000
2024-10-28,7061,6902847041,1,873100,V,0,0,0,11,873100,0,0,154,0,0,400,3,0,45738.00,1901-01-01 00:00:00,999999    ,0,297.00,2024-11-12 19:11:00,1,1,2024-11-21 03:16:03.455857000
2024-10-29,7014,11276966994,1,56808,V,1,0,0,12,735739,0,2,0,0,13,184,1,2,0.00,1901-01-01 00:00:00,1086314   ,771,243.00,2024-11-11 15:24:00,6,51,2024-11-21 03:16:03.455857000
2024-10-28,6943,17323416923,1,243295,V,1,0,0,10,2019193,0,0,0,0,62,291,3,1,0.00,1901-01-01 00:00:00,00912247  ,6603,541.00,2024-11-09 00:00:00,2,1,2024-11-21 03:16:03.455857000
2024-10-28,6943,17323416923,1,243295,V,1,0,0,10,2019193,0,0,0,0,62,291,3,1,0.00,1901-01-01 00:00:00,00912247  ,6603,541.00,2024-11-09 00:00:00,2,1,2024-11-21 03:16:03.455857000
2024-10-27,7217,16043687197,1,1011023,V,0,0,0,11,1011023,0,0,39,0,0,184,3,0,12870.00,1901-01-01 00:00:00,999999    ,0,330.00,2024-11-03 10:28:00,6,1,2024-11-21 03:16:03.455857000
2024-10-25,7298,7273747278,1,844083,V,1,0,0,11,844083,0,3,3,0,71,184,3,0,0.00,1901-01-01 00:00:00,00956711  ,6381,195.00,2024-11-06 18:22:00,3,1,2024-11-21 03:16:03.455857000
2024-10-28,6943,17323586923,1,240113,V,1,0,0,10,2019239,0,0,0,0,19,291,3,-1,0.00,1901-01-01 00:00:00,00035     ,4759,357.00,2024-11-10 00:00:00,6,1,2024-11-21 03:16:03.455857000
2024-10-29,7434,15166007414,1,30310,V,1,0,0,11,1624311,0,2,3,0,50,184,3,-1,0.00,1901-01-01 00:00:00,22285     ,3944,251.00,2024-11-08 11:34:00,4,1,2024-11-21 03:16:03.455857000
2024-10-30,7196,261467176,1,41617,V,0,0,0,11,41617,0,0,78,0,0,184,3,0,19422.00,1901-01-01 00:00:00,999999    ,0,249.00,2024-11-09 17:07:00,5,1,2024-11-21 03:16:03.455857000
2024-10-28,6891,10212576871,1,623903,V,0,0,0,11,623903,0,0,154,0,0,184,3,0,29876.00,1901-01-01 00:00:00,999999    ,0,194.00,2024-11-10 10:57:00,6,1,2024-11-21 03:16:03.455857000
2024-10-28,5449,17601085429,1,1367410,V,0,0,0,11,1367410,0,0,52,0,0,184,3,0,14508.00,1901-01-01 00:00:00,999999    ,0,279.00,2024-11-06 17:27:00,7,1,2024-11-21 03:16:03.455857000
2024-10-21,5766,8671305746,1,851927,V,0,0,0,11,851927,0,0,96,0,0,184,3,0,19968.00,1901-01-01 00:00:00,999999    ,0,208.00,2024-10-31 15:12:00,8,1,2024-11-21 03:16:03.455857000
2024-10-26,5668,4980915648,1,595813,V,0,0,0,11,595813,0,0,96,0,0,184,3,0,20832.00,1901-01-01 00:00:00,999999    ,0,217.00,2024-11-06 15:55:00,4,1,2024-11-21 03:16:03.455857000
2024-10-27,5397,9076055377,1,123577,V,1,0,0,12,961499,0,2,3,0,100,184,3,-1,0.00,1901-01-01 00:00:00,00065     ,6667,222.00,2024-11-09 15:42:00,6,1,2024-11-21 03:16:03.455857000
2024-10-27,5481,7094405461,1,697673,V,0,0,0,11,697673,0,0,52,0,0,184,3,0,17368.00,1901-01-01 00:00:00,999999    ,0,334.00,2024-11-03 18:09:00,7,1,2024-11-21 03:16:03.455857000
2024-10-26,5449,17598505429,1,87114,V,1,0,0,11,1367088,0,2,5,0,49,184,3,-3,0.00,1901-01-01 00:00:00,1065219   ,472,277.00,2024-11-08 11:21:00,8,1,2024-11-21 03:16:03.455857000
2024-10-28,5656,12042325636,1,1154001,V,0,0,0,11,1154001,0,0,72,0,0,184,3,0,22464.00,1901-01-01 00:00:00,999999    ,0,312.00,2024-11-10 18:19:00,8,1,2024-11-21 03:16:03.455857000
2024-10-21,5656,12037155636,1,84073,V,1,0,0,11,1153238,0,3,3,0,49,184,3,0,0.00,1901-01-01 00:00:00,1155208   ,934,183.00,2024-11-03 19:55:00,3,1,2024-11-21 03:16:03.455857000
2024-10-27,5753,13154345733,1,1072024,V,0,0,0,12,1072024,0,0,96,0,0,184,3,0,20640.00,1901-01-01 00:00:00,999999    ,0,215.00,2024-11-09 19:35:00,9,1,2024-11-21 03:16:03.455857000
2024-10-29,2704,22241152684,1,129949,V,1,0,0,11,1511285,0,2,2,0,11,184,3,0,0.00,1901-01-01 00:00:00,1160569   ,126,264.00,2024-11-09 12:58:00,5,1,2024-11-21 03:16:03.455857000
2024-10-26,2730,3137542710,1,347587,V,0,0,0,11,347587,0,0,102,0,0,184,3,0,21930.00,1901-01-01 00:00:00,999999    ,0,215.00,2024-11-03 14:21:00,8,1,2024-11-21 03:16:03.455857000
2024-10-10,2028,32821332008,1,149488,V,1,0,0,11,2571512,0,5,5,0,24,184,3,0,0.00,1901-01-01 00:00:00,1052642   ,357,401.00,2024-10-20 12:30:00,4,9,2024-11-21 03:16:03.455857000
2024-10-22,3328,13322493308,1,753080,V,0,0,0,11,753080,0,0,78,0,0,184,3,0,24726.00,1901-01-01 00:00:00,999999    ,0,317.00,2024-10-31 15:07:00,7,1,2024-11-21 03:16:03.455857000
2024-10-19,3441,18145953421,1,175243,V,1,0,0,10,1351717,0,4,4,0,83,184,3,0,0.00,1901-01-01 00:00:00,1148492   ,6662,661.00,2024-10-26 14:26:00,8,1,2024-11-21 03:16:03.455857000
2024-10-12,3564,15080883544,1,115871,V,1,0,0,11,1165147,0,5,5,0,41,184,3,0,0.00,1901-01-01 00:00:00,00823107  ,5547,604.00,2024-10-19 17:58:00,9,1,2024-11-21 03:16:03.455857000
2024-10-18,3056,9541483036,1,93523,V,1,0,0,11,794658,0,4,4,0,68,184,3,0,0.00,1901-01-01 00:00:00,00834903  ,9391,254.00,2024-10-25 17:15:00,2,1,2024-11-21 03:16:03.455857000
2024-10-19,3085,20945453065,1,168238,V,1,0,0,10,1859926,0,4,4,0,23,184,3,0,0.00,1901-01-01 00:00:00,00853408  ,832,496.00,2024-10-27 18:28:00,4,1,2024-11-21 03:16:03.455857000
2024-10-29,3183,4102463163,1,444153,V,0,0,0,11,444153,0,0,96,0,0,184,3,0,18144.00,1901-01-01 00:00:00,999999    ,0,189.00,2024-11-07 14:54:00,1,9,2024-11-21 03:16:03.455857000
2024-10-29,3381,342193361,1,57024,V,0,0,0,11,57024,0,0,96,0,0,184,3,0,18336.00,1901-01-01 00:00:00,999999    ,0,191.00,2024-11-05 18:07:00,2,1,2024-11-21 03:16:03.455857000
2024-10-16,2882,8326872862,1,34974,V,1,0,0,11,634823,0,4,5,0,91,184,3,-1,0.00,1901-01-01 00:00:00,00919201  ,4978,727.00,2024-10-28 14:04:00,1,1,2024-11-21 03:16:03.455857000
2024-10-28,3509,9618643489,1,80305,V,1,0,0,11,772414,0,2,2,0,68,184,3,0,0.00,1901-01-01 00:00:00,00928303  ,7495,199.00,2024-11-09 14:51:00,7,1,2024-11-21 03:16:03.455857000
2024-10-28,3645,15620863625,1,1170403,V,0,0,0,11,1170403,0,0,102,0,0,184,3,0,20910.00,1901-01-01 00:00:00,999999    ,0,205.00,2024-11-12 15:06:00,9,1,2024-11-21 03:16:03.455857000
2024-10-21,2837,9880592817,1,46025,V,1,0,0,11,918015,0,3,4,0,6,400,3,-1,0.00,1901-01-01 00:00:00,00802108  ,5596,497.00,2024-11-01 13:29:00,1,1,2024-11-21 03:16:03.455857000
2024-10-21,2837,9880592817,1,46025,V,1,0,0,11,918015,0,3,4,0,6,400,3,-1,0.00,1901-01-01 00:00:00,00802108  ,5596,497.00,2024-11-01 13:29:00,1,1,2024-11-21 03:16:03.455857000
2024-10-26,3350,738253330,1,92504,V,0,0,0,11,92504,0,0,154,0,0,184,3,0,25872.00,1901-01-01 00:00:00,999999    ,0,168.00,2024-11-06 14:43:00,3,1,2024-11-21 03:16:03.455857000
2024-10-14,3441,18139833421,1,174525,V,1,0,0,11,1350786,0,0,0,0,84,291,3,0,0.00,1901-01-01 00:00:00,1124329   ,8238,227.00,2024-10-21 00:00:00,8,1,2024-11-21 03:16:03.455857000
2024-10-30,3645,15622603625,1,1170656,V,0,0,0,11,1170656,0,0,115,0,0,184,3,0,26335.00,1901-01-01 00:00:00,999999    ,0,229.00,2024-11-09 10:48:00,6,1,2024-11-21 03:16:03.455857000
2024-10-14,2981,3223802961,1,344463,V,0,0,0,11,344463,0,0,78,0,0,184,3,0,14820.00,1901-01-01 00:00:00,999999    ,0,190.00,2024-10-22 21:04:00,1,9,2024-11-21 03:16:03.455857000
2024-10-19,3629,11690493609,1,63460,V,1,0,0,10,885480,0,4,5,0,53,184,3,-1,0.00,1901-01-01 00:00:00,521617    ,1071,336.00,2024-10-28 15:09:00,7,1,2024-11-21 03:16:03.455857000
2024-10-29,3140,8180073120,1,539099,V,0,0,0,11,539099,0,0,108,0,0,184,3,0,19332.00,1901-01-01 00:00:00,999999    ,0,179.00,2024-11-15 18:02:00,7,1,2024-11-21 03:16:03.455857000
2024-10-17,3632,18794263612,1,1745682,V,0,0,0,11,1745682,0,0,78,0,0,184,3,0,31668.00,1901-01-01 00:00:00,999999    ,0,406.00,2024-10-26 18:02:00,7,1,2024-11-21 03:16:03.455857000
2024-10-28,2788,1073492768,1,141421,V,0,0,0,11,141421,0,0,52,0,0,184,3,0,12428.00,1901-01-01 00:00:00,999999    ,0,239.00,2024-11-13 13:50:00,1,1,2024-11-21 03:16:03.455857000
2024-10-12,3441,18138213421,1,1350506,V,0,0,0,11,1350506,0,0,52,0,0,184,3,0,16224.00,1901-01-01 00:00:00,999999    ,0,312.00,2024-10-19 19:45:00,7,1,2024-11-21 03:16:03.455857000
2024-10-30,2801,5900502781,1,80407,V,1,0,0,11,554270,0,2,2,0,4,184,3,0,0.00,1901-01-01 00:00:00,290922    ,3261,302.00,2024-11-10 21:05:00,5,1,2024-11-21 03:16:03.455857000
2024-10-28,3265,743333245,1,12688,V,1,0,0,11,103639,0,2,3,0,34,184,3,-1,0.00,1901-01-01 00:00:00,1084084   ,1734,172.00,2024-11-10 19:29:00,6,1,2024-11-21 03:16:03.455857000
2024-10-28,2989,19370812969,1,108434,V,1,0,0,11,1241434,0,2,2,0,36,184,3,0,0.00,1901-01-01 00:00:00,36659     ,3394,292.00,2024-11-10 13:42:00,6,1,2024-11-21 03:16:03.455857000
2024-10-25,2824,16908202804,1,77577,V,1,0,0,11,980886,0,3,3,0,49,184,3,0,0.00,1901-01-01 00:00:00,1149904   ,612,177.00,2024-11-03 12:39:00,6,1,2024-11-21 03:16:03.455857000
2024-10-28,2837,9886052817,1,102267,V,1,0,0,11,919050,0,3,3,0,56,184,3,0,0.00,1901-01-01 00:00:00,00926718  ,8656,500.00,2024-11-04 17:28:00,8,1,2024-11-21 03:16:03.455857000
2024-10-27,2989,19370102969,1,121539,V,1,0,0,11,1241348,0,3,4,0,37,184,3,-1,0.00,1901-01-01 00:00:00,362493    ,2113,224.00,2024-11-04 17:34:00,1,1,2024-11-21 03:16:03.455857000
2024-10-29,2976,12545612956,1,1052571,V,0,0,0,11,1052571,0,0,128,0,0,184,3,0,31744.00,1901-01-01 00:00:00,999999    ,0,248.00,2024-11-09 11:24:00,2,1,2024-11-21 03:16:03.455857000
2024-10-28,3276,14791693256,1,569864,V,0,0,0,11,569864,0,0,154,0,0,184,3,0,32032.00,1901-01-01 00:00:00,999999    ,0,208.00,2024-11-04 19:44:00,8,1,2024-11-21 03:16:03.455857000
2024-10-28,3496,14237723476,1,122657,V,1,0,0,11,1245559,0,3,2,0,172,184,3,1,0.00,1901-01-01 00:00:00,00927405  ,5036,429.00,2024-11-04 15:38:00,1,51,2024-11-21 03:16:03.455857000
2024-10-27,3483,20517303463,1,1810023,V,0,0,0,11,1810023,0,0,72,0,0,184,3,0,15336.00,1901-01-01 00:00:00,999999    ,0,213.00,2024-11-03 15:08:00,6,1,2024-11-21 03:16:03.455857000
2024-10-27,3341,1104743321,1,13291,V,1,0,0,11,145603,0,2,3,0,14,184,3,-1,0.00,1901-01-01 00:00:00,00994705  ,2307,262.00,2024-11-09 13:55:00,8,1,2024-11-21 03:16:03.455857000
2024-10-28,2934,7871322914,1,65024,V,1,0,0,11,598504,0,3,3,0,14,184,3,0,0.00,1901-01-01 00:00:00,368552    ,4030,215.00,2024-11-04 10:02:00,9,1,2024-11-21 03:16:03.455857000
2024-10-09,3645,15601093625,1,1167503,V,1,0,0,12,1167503,0,5,7,0,65,184,3,-2,0.00,1901-01-01 00:00:00,00928314  ,9049,478.00,2024-10-19 21:24:00,8,1,2024-11-21 03:16:03.455857000
2024-10-25,3195,20870503175,1,3909,V,1,0,0,11,1321533,0,3,4,0,110,184,3,-1,0.00,1901-01-01 00:00:00,00846645  ,4496,349.00,2024-11-01 16:54:00,2,1,2024-11-21 03:16:03.455857000
2024-10-20,3323,3007703303,1,328907,V,0,0,0,11,328907,0,0,154,0,0,184,3,0,23716.00,1901-01-01 00:00:00,999999    ,0,154.00,2024-11-08 15:27:00,1,1,2024-11-21 03:16:03.455857000
2024-10-12,3182,14826413162,1,137266,V,1,0,0,11,1191065,0,0,6,0,4,291,3,-1,0.00,1901-01-01 00:00:00,00928304  ,2332,294.00,2024-10-20 00:00:00,4,1,2024-11-21 03:16:03.455857000
2024-10-21,3441,18148253421,1,134224,V,1,0,0,11,1352091,0,4,4,0,81,184,3,0,0.00,1901-01-01 00:00:00,317920    ,2828,217.00,2024-10-28 14:01:00,7,51,2024-11-21 03:16:03.455857000
2024-10-22,3195,20867903175,1,150850,V,1,0,0,12,1321097,0,3,3,0,61,184,3,0,0.00,1901-01-01 00:00:00,00835603  ,7878,204.00,2024-11-01 11:10:00,6,1,2024-11-21 03:16:03.455857000
2024-10-23,3441,18151423421,1,1352559,V,0,0,0,10,1352559,0,0,0,0,0,291,3,0,33312.00,1901-01-01 00:00:00,999999    ,0,347.00,2024-11-01 18:44:00,7,1,2024-11-21 03:16:03.455857000
2024-10-25,3151,794483131,1,106863,V,0,0,0,11,106863,0,0,78,0,0,184,3,0,16770.00,1901-01-01 00:00:00,999999    ,0,215.00,2024-11-02 15:52:00,9,1,2024-11-21 03:16:03.455857000
2024-10-20,2921,17689202901,1,119016,V,1,0,0,11,1474277,0,4,4,0,54,184,3,0,0.00,1901-01-01 00:00:00,357753    ,1270,140.00,2024-10-27 12:13:00,6,1,2024-11-21 03:16:03.455857000
2024-10-17,2976,12539382956,1,80508,V,1,0,0,11,1051341,0,4,5,0,39,184,3,-1,0.00,1901-01-01 00:00:00,1160785   ,9149,355.00,2024-10-26 19:26:00,5,1,2024-11-21 03:16:03.455857000
2024-10-27,3163,1845583143,1,33377,V,1,0,0,11,221509,0,3,3,0,14,184,3,0,0.00,1901-01-01 00:00:00,80353     ,4180,249.00,2024-11-03 19:59:00,7,1,2024-11-21 03:16:03.455857000
2024-10-30,3140,8180563120,1,60773,V,1,0,0,10,539171,0,2,3,0,4,184,3,-1,0.00,1901-01-01 00:00:00,1015332   ,580,248.00,2024-11-10 18:31:00,2,1,2024-11-21 03:16:03.455857000
2024-10-25,3461,165163441,1,22944,V,0,0,0,11,22944,0,0,52,0,0,184,3,0,14404.00,1901-01-01 00:00:00,999999    ,0,277.00,2024-11-06 13:41:00,1,1,2024-11-21 03:16:03.455857000
2024-10-14,2837,9875732817,1,29033,V,1,0,0,11,917015,0,0,0,0,64,291,3,0,0.00,1901-01-01 00:00:00,00926727  ,2596,305.00,2024-10-27 00:00:00,1,1,2024-11-21 03:16:03.455857000
2024-10-14,10014,849579994,1,5296,V,1,0,0,11,116802,0,4,5,0,8,184,3,-1,0.00,1901-01-01 00:00:00,1103867   ,4895,228.00,2024-10-24 11:25:00,5,1,2024-11-21 03:16:03.455857000
2024-10-16,9817,8105127579797,1,6981252,V,0,0,0,11,6981252,0,0,0,0,0,184,3,0,0.00,1901-01-01 00:00:00,999999    ,0,200.00,2024-11-02 22:24:00,4,1,2024-11-21 03:16:03.455857000
2024-10-27,3381,341293361,1,56868,V,0,0,0,11,56868,0,0,96,0,0,184,3,0,21984.00,1901-01-01 00:00:00,999999    ,0,229.00,2024-11-14 13:20:00,4,1,2024-11-21 03:16:03.455857000
2024-10-26,3486,5173113466,1,48848,V,1,0,0,11,556101,0,3,3,0,67,184,3,0,0.00,1901-01-01 00:00:00,1159280   ,117,197.00,2024-11-05 19:47:00,3,1,2024-11-21 03:16:03.455857000
2024-10-21,3183,4099593163,1,443730,V,0,0,0,11,443730,0,0,102,0,0,400,3,0,76296.00,1901-01-01 00:00:00,999999    ,0,748.00,2024-11-02 16:37:00,4,9,2024-11-21 03:16:03.455857000
2024-10-30,3564,15094223544,1,98149,V,1,0,0,11,1167145,0,2,3,0,41,184,3,-1,0.00,1901-01-01 00:00:00,00823107  ,5379,502.00,2024-11-11 14:03:00,1,1,2024-11-21 03:16:03.455857000
2024-10-26,3483,20515693463,1,177267,V,1,0,0,12,1809782,0,2,3,0,9,184,3,-1,0.00,1901-01-01 00:00:00,987385    ,857,289.00,2024-11-08 14:56:00,8,1,2024-11-21 03:16:03.455857000
2024-10-28,2830,1027292810,1,141191,V,0,0,0,11,141191,0,0,154,0,0,184,3,0,25256.00,1901-01-01 00:00:00,999999    ,0,164.00,2024-11-11 18:26:00,4,1,2024-11-21 03:16:03.455857000
2024-10-24,3632,18805783612,1,1747376,V,0,0,0,10,1747376,0,0,96,0,0,184,3,0,30048.00,1901-01-01 00:00:00,999999    ,0,313.00,2024-11-02 18:26:00,5,1,2024-11-21 03:16:03.455857000
2024-10-26,2950,19840992930,1,192680,V,1,0,0,11,1662665,0,3,3,0,42,184,3,0,0.00,1901-01-01 00:00:00,1134711   ,1915,337.00,2024-11-02 16:37:00,1,1,2024-11-21 03:16:03.455857000
2024-10-28,3265,743183245,1,103624,V,1,0,0,11,103624,0,3,3,0,10,184,3,0,0.00,1901-01-01 00:00:00,254384    ,1639,187.00,2024-11-06 17:26:00,7,1,2024-11-21 03:16:03.455857000
2024-10-21,2950,19835222930,1,1661853,V,0,0,0,11,1661853,0,0,154,0,0,184,3,0,26642.00,1901-01-01 00:00:00,999999    ,0,173.00,2024-10-29 15:19:00,7,1,2024-11-21 03:16:03.455857000
2024-10-27,2224,3754972204,1,35329,V,1,0,0,11,458686,0,3,3,0,10,184,3,0,0.00,1901-01-01 00:00:00,1074732   ,3432,224.00,2024-11-04 10:46:00,4,1,2024-11-21 03:16:03.455857000
2024-10-13,2245,5062902225,1,56720,V,1,0,0,11,611648,0,5,5,0,10,184,3,0,0.00,1901-01-01 00:00:00,1137480   ,974,246.00,2024-10-21 16:13:00,2,1,2024-11-21 03:16:03.455857000
2024-10-15,2416,9939872396,1,97469,V,1,0,0,11,802497,0,4,4,0,7,184,3,0,0.00,1901-01-01 00:00:00,00995606  ,5852,461.00,2024-10-27 18:02:00,5,1,2024-11-21 03:16:03.455857000
2024-10-19,2225,4358352205,1,55646,V,1,0,0,10,532847,0,4,5,0,51,184,3,-1,0.00,1901-01-01 00:00:00,81181     ,1878,341.00,2024-10-27 18:44:00,9,1,2024-11-21 03:16:03.455857000
2024-10-18,2232,7730012212,1,81873,V,1,0,0,11,919944,0,0,0,0,6,291,3,-1,0.00,1901-01-01 00:00:00,1056645   ,3932,264.00,2024-10-28 00:00:00,4,1,2024-11-21 03:16:03.455857000
2024-10-25,2492,5269792472,1,45725,V,1,0,0,11,635987,0,3,4,0,40,184,3,-1,0.00,1901-01-01 00:00:00,79644     ,349,230.00,2024-11-02 19:07:00,2,1,2024-11-21 03:16:03.455857000
2024-10-27,2264,9009432244,1,79755,V,1,0,0,11,991893,0,3,3,0,28,184,3,0,0.00,1901-01-01 00:00:00,00803714  ,4493,507.00,2024-11-03 21:12:00,4,1,2024-11-21 03:16:03.455857000
2024-10-13,2264,8998022244,1,105006,V,1,0,0,12,990016,0,4,5,0,29,184,3,-1,0.00,1901-01-01 00:00:00,00803715  ,3750,231.00,2024-10-26 19:17:00,4,1,2024-11-21 03:16:03.455857000
2024-10-28,2243,3420172223,1,48288,V,1,0,0,11,424755,0,2,3,0,12,184,3,-1,0.00,1901-01-01 00:00:00,1008037   ,1295,274.00,2024-11-09 11:02:00,4,1,2024-11-21 03:16:03.455857000
