vta_can,id_tip_car,cve_art,imp_sob,man_vta,dig_over,or_vta,stat_per_vta,ges_vta,cla_vta,din_ipe,gci_oid,fec_arb,mto_vta,imp_doc,fec_ibo,vta_clas,stat_car_vta,ser_id_car,pag_car,pag_car_tx,rut_abt,nov_abt,fid_dpt,fec_ctd,man_abt,man_otor_vta
45703,9730,31059608,5509.00,318.00,4,9111852082,1,0,0,2024-11-07 14:35:00,1,2024-11-21 03:16:03.455857000,14508.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,636.00,0,0,0,2024-11-15 00:25:00,2,15900.00
778743,4000,31059608,12691.00,187.00,7,6525302046,1,0,0,2024-11-03 19:45:00,1,2024-11-21 03:16:03.455857000,20790.00,1900.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,28798.00,0,0,0,2024-10-25 19:46:00,154,0.00
91682,8720,31060794,10387.00,442.00,3,10202792194,1,2,1,2024-10-26 18:27:00,1,2024-11-21 03:16:03.455857000,19886.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,15.00,885.00,0,0,0,2024-11-17 00:28:00,2,44199.00
91682,8720,31060787,10387.00,442.00,3,10202792194,1,2,1,2024-10-26 18:27:00,1,2024-11-21 03:16:03.455857000,19886.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,15.00,885.00,0,0,0,2024-11-17 00:28:00,2,44199.00
655330,4000,31060794,14089.00,542.00,6,5430232193,1,0,0,2024-10-26 18:02:00,1,2024-11-21 03:16:03.455857000,22638.00,950.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,83468.00,0,0,0,2024-10-10 18:02:00,154,0.00
44578,8347,31060794,13897.00,369.00,8,2916922070,1,0,0,2024-10-22 18:40:00,1,2024-11-21 03:16:03.455857000,46792.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1845.00,0,0,0,2024-11-19 00:22:00,5,45387.00
31634,9125,31059608,8473.00,182.00,6,12519672177,1,0,0,2024-11-08 11:59:00,1,2024-11-21 03:16:03.455857000,17472.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,728.00,0,0,0,2024-11-17 00:33:00,4,16744.00
793337,4000,31059608,13401.00,181.00,5,6903762164,1,0,0,2024-11-05 16:27:00,1,2024-11-21 03:16:03.455857000,22400.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,23168.00,0,0,0,2024-10-27 16:28:00,128,0.00
95445,9223,31060787,4619.00,366.00,6,9701242124,1,0,0,2024-10-28 15:57:00,9,2024-11-21 03:16:03.455857000,14118.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1830.00,0,0,0,2024-11-19 00:36:00,5,12444.00
109966,8717,31059608,5257.00,349.00,7,8048712137,1,0,0,2024-11-10 13:58:00,1,2024-11-21 03:16:03.455857000,14256.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1396.00,0,0,0,2024-11-17 00:30:00,4,15356.00
1111537,4000,31059608,4849.00,283.00,7,8678912138,1,0,0,2024-11-03 14:12:00,1,2024-11-21 03:16:03.455857000,12948.00,1900.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,14716.00,0,0,0,2024-10-27 14:12:00,52,0.00
107011,9732,31060787,8730.00,360.00,9,19561052079,1,0,0,2024-11-03 16:32:00,1,2024-11-21 03:16:03.455857000,34560.00,949.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1080.00,0,0,0,2024-11-17 00:28:00,3,33480.00
891596,4000,31060787,10595.00,197.00,4,6995862063,1,0,0,2024-11-02 14:23:00,1,2024-11-21 03:16:03.455857000,20094.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,20094.00,0,0,0,2024-10-26 14:23:00,102,0.00
78597,9639,31060794,10595.00,350.00,6,6608912142,1,0,0,2024-10-21 15:40:00,1,2024-11-21 03:16:03.455857000,20094.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,24.00,1751.00,0,0,0,2024-11-20 07:12:00,5,33949.00
213472,8113,31059608,7998.00,385.00,3,15717002107,1,0,0,2024-11-04 17:50:00,1,2024-11-21 03:16:03.455857000,15198.00,2799.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1155.00,0,0,0,2024-11-19 00:57:00,3,38115.00
63482,8413,31059608,3492.00,395.00,8,7614002179,1,0,0,2024-11-01 21:01:00,51,2024-11-21 03:16:03.455857000,7992.00,5499.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1580.00,0,0,0,2024-11-20 17:11:00,4,26860.00
1395780,4000,31060787,5189.00,306.00,6,19759962024,1,0,0,2024-11-14 18:58:00,1,2024-11-21 03:16:03.455857000,14688.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,14688.00,0,0,0,2024-10-26 18:58:00,48,0.00
91723,8720,31059608,7085.00,293.00,3,10211732194,1,0,0,2024-11-02 19:34:00,1,2024-11-21 03:16:03.455857000,16084.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,879.00,0,0,0,2024-11-17 00:30:00,3,14357.00
367642,8347,31060794,9837.00,434.00,2,2917092070,1,0,0,2024-10-27 14:39:00,1,2024-11-21 03:16:03.455857000,18336.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1302.00,0,0,0,2024-11-17 00:21:00,3,40362.00
367642,8347,31060787,10949.00,434.00,2,2917092070,1,0,0,2024-10-27 14:39:00,1,2024-11-21 03:16:03.455857000,20448.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1302.00,0,0,0,2024-11-17 00:21:00,3,40362.00
1748959,4000,31060794,10235.00,293.00,2,15705062107,1,0,0,2024-10-28 17:59:00,1,2024-11-21 03:16:03.455857000,19734.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,22854.00,0,0,0,2024-10-17 17:59:00,78,0.00
330516,4000,31059608,15969.00,208.00,7,2536502136,1,0,0,2024-11-10 18:51:00,1,2024-11-21 03:16:03.455857000,24968.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,32032.00,0,0,0,2024-10-28 18:51:00,154,0.00
900728,4000,31060794,15167.00,182.00,2,7733462191,1,0,0,2024-10-22 13:55:00,1,2024-11-21 03:16:03.455857000,23716.00,950.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,28028.00,0,0,0,2024-10-12 13:55:00,154,0.00
153882,9608,31059608,9973.00,248.00,1,15916051562,1,0,0,2024-11-11 16:46:00,1,2024-11-21 03:16:03.455857000,18972.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,744.00,0,0,0,2024-11-19 00:36:00,3,24552.00
8144,8304,31059608,4521.00,297.00,5,7669652020,1,0,0,2024-11-06 18:37:00,1,2024-11-21 03:16:03.455857000,13520.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,891.00,0,0,0,2024-11-20 17:18:00,3,14553.00
1330522,4000,31060787,16835.00,249.00,7,11922302009,1,0,0,2024-10-27 18:15:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,38346.00,0,0,0,2024-10-20 18:16:00,154,0.00
85252,9069,31060794,9509.00,205.00,6,6234092007,1,0,0,2024-10-27 21:05:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1053.00,0,0,0,2024-11-20 00:24:00,5,18627.00
63638,9700,31060794,12125.00,215.00,4,6227612007,1,0,0,2024-10-26 14:58:00,1,2024-11-21 03:16:03.455857000,21624.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,16.00,860.00,0,0,0,2024-11-20 11:58:00,4,21070.00
820393,4000,31059608,16257.00,168.00,4,10604391795,1,0,0,2024-11-04 15:23:00,1,2024-11-21 03:16:03.455857000,25256.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,25872.00,0,0,0,2024-10-27 15:23:00,154,0.00
973153,4000,31059608,15949.00,231.00,7,8376401486,1,0,0,2024-11-04 12:21:00,1,2024-11-21 03:16:03.455857000,24948.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,35574.00,0,0,0,2024-10-28 12:22:00,154,0.00
107735,9314,31060794,10595.00,205.00,6,7301542017,1,0,0,2024-10-25 20:47:00,1,2024-11-21 03:16:03.455857000,20094.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,820.00,0,0,0,2024-11-15 00:28:00,4,20090.00
58155,8386,31060787,11909.00,223.00,3,5077251565,1,0,0,2024-10-20 11:47:00,1,2024-11-21 03:16:03.455857000,21408.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1115.00,0,0,0,2024-11-18 00:22:00,5,20293.00
113694,8653,31059608,5509.00,280.00,2,10389081569,1,0,0,2024-11-06 14:49:00,1,2024-11-21 03:16:03.455857000,14508.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1024.00,0,0,0,2024-11-20 00:30:00,3,13536.00
104088,9198,31059608,8953.00,247.00,8,16535601672,1,0,0,2024-11-03 14:55:00,1,2024-11-21 03:16:03.455857000,17952.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,741.00,0,0,0,2024-11-18 00:31:00,3,22971.00
76362,9671,31060794,14053.00,268.00,1,10604531795,1,0,0,2024-11-09 18:48:00,1,2024-11-21 03:16:03.455857000,23552.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,268.00,0,0,0,2024-11-16 00:26:00,1,34036.00
76906,8509,31059608,9973.00,189.00,2,20065411685,1,0,0,2024-11-10 15:27:00,33,2024-11-21 03:16:03.455857000,18972.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,567.00,0,0,0,2024-11-18 00:22:00,3,18711.00
43236,9300,31059608,8417.00,221.00,8,6710601508,1,0,0,2024-10-20 12:18:00,1,2024-11-21 03:16:03.455857000,16416.00,2000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1105.00,0,0,0,2024-11-18 00:19:00,5,20111.00
63827,9607,31060794,14181.00,245.00,3,7538632002,1,0,0,2024-11-03 00:00:00,1,2024-11-21 03:16:03.455857000,23680.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,735.00,0,0,0,2024-11-20 00:00:00,3,30625.00
1081153,4000,31059608,3822.00,362.00,4,12393011915,1,0,0,2024-11-06 20:58:00,1,2024-11-21 03:16:03.455857000,7872.00,5949.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,34752.00,0,0,0,2024-10-24 20:58:00,96,0.00
165765,9283,31060794,9509.00,229.00,1,18693401481,1,0,1,2024-11-03 21:52:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,229.00,0,0,0,2024-11-18 00:39:00,1,21755.00
205747,8532,31060794,9509.00,308.00,6,23314631708,1,0,0,2024-10-27 19:06:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1232.00,0,0,0,2024-11-19 00:44:00,4,28336.00
758424,4000,31059608,8953.00,269.00,3,16257591834,1,0,0,2024-11-09 12:58:00,1,2024-11-21 03:16:03.455857000,17952.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,25824.00,0,0,0,2024-10-27 12:58:00,96,0.00
195482,4000,31059608,4433.00,259.00,5,1799331990,1,0,0,2024-10-27 15:53:00,1,2024-11-21 03:16:03.455857000,12432.00,2000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,12432.00,0,0,0,2024-10-19 15:53:00,48,0.00
973288,4000,31059608,9973.00,225.00,4,8377451486,1,0,0,2024-11-10 20:02:00,1,2024-11-21 03:16:03.455857000,18972.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,22950.00,0,0,0,2024-10-28 20:03:00,102,0.00
1079649,4000,31060794,15757.00,164.00,8,12382811915,1,0,0,2024-10-22 19:57:00,1,2024-11-21 03:16:03.455857000,25256.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,25256.00,0,0,0,2024-10-12 19:58:00,154,0.00
70400,8304,31059608,15333.00,158.00,8,7665582020,1,0,0,2024-11-07 20:32:00,1,2024-11-21 03:16:03.455857000,24332.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,316.00,0,0,0,2024-11-14 00:27:00,2,24016.00
99991,9946,31060794,16835.00,416.00,3,7308482017,1,0,0,2024-10-27 15:00:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1723.00,0,0,0,2024-11-18 00:32:00,4,62341.00
99991,9946,31060787,16835.00,416.00,3,7308482017,1,0,0,2024-10-27 15:00:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1723.00,0,0,0,2024-11-18 00:32:00,4,62341.00
897316,4000,31059608,14384.00,296.00,4,7314842017,1,0,0,2024-11-05 20:02:00,1,2024-11-21 03:16:03.455857000,44968.00,1899.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,45584.00,0,0,0,2024-10-26 20:02:00,154,0.00
82236,9607,31060794,9797.00,327.00,4,7526922002,1,0,0,2024-10-19 18:47:00,1,2024-11-21 03:16:03.455857000,19296.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1635.00,0,0,0,2024-11-17 00:32:00,5,29757.00
83401,9946,31060794,7363.00,207.00,9,7308692017,1,0,0,2024-11-02 17:25:00,1,2024-11-21 03:16:03.455857000,15912.00,950.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,621.00,0,0,0,2024-11-17 00:32:00,3,15525.00
1189144,4000,31060787,15117.00,381.00,3,15915191562,1,0,0,2024-11-04 16:23:00,1,2024-11-21 03:16:03.455857000,24616.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,58674.00,0,0,0,2024-10-28 16:23:00,154,0.00
56163,8894,31059608,15949.00,185.00,8,15682071928,1,0,0,2024-11-09 10:17:00,1,2024-11-21 03:16:03.455857000,24948.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,555.00,0,0,0,2024-11-17 00:39:00,3,27935.00
82308,8406,31059608,6769.00,250.00,3,8689622004,1,0,0,2024-11-10 15:36:00,1,2024-11-21 03:16:03.455857000,15768.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,750.00,0,0,0,2024-11-18 00:33:00,3,17250.00
117683,9298,31059608,7166.00,327.00,6,32836082008,1,0,0,2024-10-25 17:38:00,1,2024-11-21 03:16:03.455857000,13566.00,3599.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1308.00,0,0,0,2024-11-16 00:54:00,4,32046.00
122333,9284,31059608,3247.00,575.00,1,18365411902,1,0,0,2024-11-03 20:36:00,1,2024-11-21 03:16:03.455857000,12246.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,2875.00,0,0,0,2024-11-18 00:39:00,5,12075.00
1188640,4000,31059608,9145.00,220.00,8,15912241562,1,0,0,2024-11-05 15:22:00,1,2024-11-21 03:16:03.455857000,18144.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,21120.00,0,0,0,2024-10-25 15:22:00,96,0.00
1175756,4000,31059608,4849.00,283.00,1,18366801902,1,0,0,2024-11-03 16:21:00,1,2024-11-21 03:16:03.455857000,12948.00,1900.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,14716.00,0,0,0,2024-10-27 16:21:00,52,0.00
85216,9700,31060794,9509.00,516.00,9,6229632007,1,0,0,2024-10-26 00:00:00,1,2024-11-21 03:16:03.455857000,38016.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,2064.00,0,0,0,2024-11-20 00:00:00,4,47472.00
107762,9946,31060787,10595.00,205.00,1,7309672017,1,0,0,2024-10-28 18:50:00,1,2024-11-21 03:16:03.455857000,20094.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,820.00,0,0,0,2024-11-19 00:29:00,4,20090.00
20631,9289,31059608,5113.00,349.00,4,1844501534,1,0,0,2024-11-04 18:21:00,1,2024-11-21 03:16:03.455857000,14112.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1047.00,0,0,0,2024-11-19 00:18:00,3,15705.00
148787,9282,31059608,15851.00,177.00,8,15678901928,1,0,0,2024-11-03 13:25:00,1,2024-11-21 03:16:03.455857000,24850.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,708.00,0,0,0,2024-11-18 01:05:00,4,24426.00
41749,4000,31059608,15025.00,158.00,5,285669907,1,0,0,2024-11-06 13:10:00,1,2024-11-21 03:16:03.455857000,24024.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,24332.00,0,0,0,2024-10-28 13:10:00,154,0.00
106976,9660,31060794,10595.00,260.00,6,14291611009,1,0,0,2024-10-26 18:53:00,1,2024-11-21 03:16:03.455857000,20094.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1301.00,0,0,0,2024-11-16 00:28:00,5,25219.00
15184,9766,31060787,10085.00,233.00,1,1291679799,1,1,0,2024-10-31 13:26:00,1,2024-11-21 03:16:03.455857000,19584.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,8.00,932.00,0,0,0,2024-11-21 00:16:00,4,21436.00
103538,8407,31059608,7129.00,366.00,3,15847659904,1,0,0,2024-11-04 12:47:00,1,2024-11-21 03:16:03.455857000,14329.00,2799.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1098.00,0,0,0,2024-11-19 00:22:00,3,34038.00
9712,9538,31060794,6360.00,317.00,7,761679981,1,0,0,2024-11-10 20:20:00,9,2024-11-21 03:16:03.455857000,12480.00,3379.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,951.00,0,0,0,2024-11-19 00:16:00,3,29481.00
9712,9538,31060787,8827.00,317.00,7,761679981,1,0,0,2024-11-10 20:20:00,9,2024-11-21 03:16:03.455857000,17376.00,950.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,951.00,0,0,0,2024-11-19 00:16:00,3,29481.00
14770,9141,31059608,16257.00,164.00,3,1486309753,1,0,0,2024-11-08 16:45:00,51,2024-11-21 03:16:03.455857000,25256.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1024.00,0,0,0,2024-11-17 00:18:00,6,24232.00
16646,8654,31059608,2417.00,142.00,5,1228329737,1,0,0,2024-11-08 18:39:00,1,2024-11-21 03:16:03.455857000,11416.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,6816.00,0,0,0,2024-11-16 13:41:00,48,0.00
195145,4000,31060787,8281.00,171.00,1,1535219732,1,0,0,2024-10-28 18:08:00,1,2024-11-21 03:16:03.455857000,17780.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,17442.00,0,0,0,2024-10-20 18:09:00,102,0.00
146612,4000,31060794,12811.00,334.00,7,1074409809,1,0,0,2024-11-04 12:35:00,1,2024-11-21 03:16:03.455857000,22310.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,38411.00,0,0,0,2024-10-28 12:35:00,115,0.00
279278,4000,31060787,11813.00,394.00,6,2177629803,1,0,0,2024-11-01 19:22:00,1,2024-11-21 03:16:03.455857000,21312.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,37824.00,0,0,0,2024-10-25 19:22:00,96,0.00
209,8071,31059608,12281.00,253.00,2,769109882,1,0,0,2024-10-27 15:33:00,1,2024-11-21 03:16:03.455857000,38962.00,2799.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1012.00,0,0,0,2024-11-18 00:18:00,4,37950.00
10173,8017,31059608,8953.00,221.00,3,706059937,1,0,0,2024-11-03 14:13:00,1,2024-11-21 03:16:03.455857000,17952.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,884.00,0,0,0,2024-11-18 00:16:00,4,20332.00
168327,4000,31059608,5665.00,292.00,7,1294429799,1,0,0,2024-11-09 11:04:00,1,2024-11-21 03:16:03.455857000,14664.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,15184.00,0,0,0,2024-10-28 11:05:00,52,0.00
122208,9948,31059608,9973.00,264.00,7,856759701,1,0,0,2024-11-10 12:35:00,1,2024-11-21 03:16:03.455857000,18972.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,528.00,0,0,0,2024-11-17 00:17:00,2,26400.00
96078,8407,31059608,5820.00,367.00,8,15835119904,1,0,0,2024-10-27 19:56:00,1,2024-11-21 03:16:03.455857000,24960.00,3339.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1756.00,0,0,0,2024-11-18 00:23:00,4,26870.00
213371,4000,31060787,16989.00,172.00,9,1505819791,1,0,0,2024-10-25 17:14:00,1,2024-11-21 03:16:03.455857000,26488.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,26488.00,0,0,0,2024-10-18 17:14:00,154,0.00
166402,4000,31060794,16835.00,267.00,9,1164079969,1,0,0,2024-10-30 12:15:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,41118.00,0,0,0,2024-10-19 12:15:00,154,0.00
169754,4000,31059608,4378.00,391.00,6,1152549751,1,0,0,2024-11-02 13:37:00,1,2024-11-21 03:16:03.455857000,13377.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,15249.00,0,0,0,2024-10-26 13:37:00,39,0.00
17657,8346,31059608,5861.00,358.00,6,1133969714,1,0,0,2024-11-11 11:07:00,1,2024-11-21 03:16:03.455857000,15860.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1432.00,0,0,0,2024-11-19 00:16:00,4,17184.00
4553,8351,31059608,5509.00,330.00,2,712859947,1,0,0,2024-11-10 17:01:00,1,2024-11-21 03:16:03.455857000,14508.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,660.00,0,0,0,2024-11-18 00:17:00,2,16500.00
19579,9738,31059608,4534.00,347.00,7,2865109962,1,0,0,2024-11-05 15:27:00,1,2024-11-21 03:16:03.455857000,13533.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1057.00,0,0,0,2024-11-19 00:16:00,3,12476.00
186318,4000,31060794,5152.00,471.00,8,1453509702,1,0,0,2024-11-05 13:07:00,1,2024-11-21 03:16:03.455857000,11952.00,2699.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,33912.00,0,0,0,2024-10-27 13:07:00,72,0.00
186318,4000,31060787,7277.00,471.00,8,1453509702,1,0,0,2024-11-05 13:07:00,1,2024-11-21 03:16:03.455857000,16776.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,33912.00,0,0,0,2024-10-27 13:07:00,72,0.00
6978298,4000,31060794,9701.00,200.00,8,8105118559797,1,0,0,2024-10-27 10:17:00,1,2024-11-21 03:16:03.455857000,19200.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,0.00,0,0,0,2024-10-18 10:17:00,0,0.00
32323,9930,31060787,9509.00,300.00,7,1562059708,1,0,0,2024-11-01 16:43:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1500.00,0,0,0,2024-11-16 00:18:00,5,27300.00
170613,4000,31059608,4261.00,340.00,5,1229329737,1,0,0,2024-11-06 16:54:00,1,2024-11-21 03:16:03.455857000,13260.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,13260.00,0,0,0,2024-10-28 16:55:00,39,0.00
7000867,4000,31061673,19767.00,229.00,8,8105181939797,1,0,0,2024-11-08 12:17:00,1,2024-11-21 03:16:03.455857000,35266.00,1500.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,0.00,0,0,0,2024-10-22 12:20:00,0,0.00
31587,8880,31060794,10544.50,421.00,3,1147999751,1,0,0,2024-10-28 16:06:00,1,2024-11-21 03:16:03.455857000,40087.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,2105.00,0,0,0,2024-11-19 00:18:00,5,40837.00
20415,9942,31059608,6769.00,219.00,6,1168439969,1,0,0,2024-11-11 16:19:00,1,2024-11-21 03:16:03.455857000,15768.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,657.00,0,0,0,2024-11-19 00:16:00,3,15111.00
25375,8073,31059608,7615.00,213.00,9,1315869979,1,0,0,2024-11-05 19:29:00,1,2024-11-21 03:16:03.455857000,16614.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1278.00,0,0,0,2024-11-19 00:17:00,6,15336.00
21408,8119,31059608,6108.00,314.00,9,2128799735,1,0,0,2024-11-04 19:28:00,9,2024-11-21 03:16:03.455857000,10608.00,5499.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,942.00,0,0,0,2024-11-19 00:17:00,3,31086.00
2857,8717,31059608,6464.00,301.00,7,2125649735,1,0,0,2024-10-26 17:43:00,1,2024-11-21 03:16:03.455857000,12864.00,3599.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1204.00,0,0,0,2024-11-17 00:20:00,4,27692.00
9647,8296,31059608,2883.00,499.00,4,10509179814,1,0,0,2024-11-10 16:20:00,1,2024-11-21 03:16:03.455857000,11882.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,998.00,0,0,0,2024-11-18 00:46:00,2,11976.00
6986645,4000,31060794,9893.00,202.00,7,8105143059797,1,0,0,2024-11-02 14:57:00,1,2024-11-21 03:16:03.455857000,19392.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,0.00,0,0,0,2024-10-18 15:00:00,0,0.00
30754,9322,31059608,9661.00,180.00,6,1563889708,1,0,0,2024-11-04 21:13:00,1,2024-11-21 03:16:03.455857000,18660.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,540.00,0,0,0,2024-11-19 00:17:00,3,17820.00
86360,4000,31059608,11697.00,198.00,2,602809704,1,0,0,2024-11-05 15:45:00,1,2024-11-21 03:16:03.455857000,20696.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,20196.00,0,0,0,2024-10-26 15:45:00,102,0.00
176565,4000,31059608,16257.00,194.00,9,1315759979,1,0,0,2024-11-15 17:53:00,1,2024-11-21 03:16:03.455857000,25256.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,29876.00,0,0,0,2024-10-29 17:53:00,154,0.00
6081,8441,31059608,9145.00,215.00,5,807479802,1,0,0,2024-11-03 13:14:00,1,2024-11-21 03:16:03.455857000,18144.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,865.00,0,0,0,2024-11-18 00:16:00,4,19775.00
146296,9622,31059608,9973.00,196.00,6,14308639700,1,0,1,2024-11-09 15:55:00,1,2024-11-21 03:16:03.455857000,18972.00,1000.00,2024-11-21 04:08:10.371061000,V,I     ,0,0.00,0.00,0,0,0,2024-11-17 00:32:00,0,19992.00
169211,4000,31059608,15025.00,185.00,4,1187799740,1,0,0,2024-11-04 19:49:00,1,2024-11-21 03:16:03.455857000,24024.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,28490.00,0,0,0,2024-10-27 19:49:00,154,0.00
13829,9638,31059608,11257.00,240.00,7,1544779732,1,0,0,2024-11-10 10:28:00,1,2024-11-21 03:16:03.455857000,20256.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,480.00,0,0,0,2024-11-18 00:17:00,2,22560.00
